Bike,Description,Price,Year,Location,State,Listed,Source,Link,Category_dual.sport,Category_enduro.bikes,Category_mini.bikes,Category_motocross.bikes,Category_trail.bikes
KTM 85,2013 KTM 85 SXAll Stock 68 Hours on Bike New Clutch New Cylinder New Head New Piston Ring Great Running/ Looking Fast Bike $2500,"$2,500",2013,Lebanon,OH,08/10/17 3:20 pm (1 day ago),Craigslist,[Link](http://www.bikefinds.com/for-sale/f5b73e4d68338c8078c0c243a7341849),0,0,1,1,0
KTM 85,2013 KTM 85 SXAll Stock 68 Hours on Bike New Clutch New Cylinder New Head New Piston Ring Great Running/ Looking Fast Bike $2500,"$2,500",2013,Lebanon,OH,08/10/17 3:20 pm (1 day ago),Craigslist,[Link](http://www.bikefinds.com/for-sale/f5b73e4d68338c8078c0c243a7341849),0,0,1,1,0
KDX 80,1982 kawasaki kdx80 runningI have a kawasaki kdx80 manual dirtbike runs and shifts alot of fun and power for a small bike new carb plug and tuneup. Has a small leak from start of exhaust to motor needs donut gasket and spring but runs as is. Plastics show wear and fade missing [...],$650,1982,Metro Detroit,MI,08/08/17 11:28 pm (2 days ago),Craigslist,[Link](http://www.bikefinds.com/for-sale/f75bb65044461be66f7b81560b960006),0,0,1,0,0
110cc pit bike,110 CC 4 stroke Pit Bikebike runs great very fun. the only thing wrong is there is a tear in the seat,$700,NA,Warren,MI,08/10/17 1:06 am (1 day ago),Craigslist,[Link](http://www.bikefinds.com/for-sale/f77803e114b4fb065d0cddade500a8b6),0,0,1,0,0
KLX 110,"Klx110 adult pitbikeThis is a super clean 2009 Kawasaki klx110. It's not been ridden very much and had been sitting for awhile but recently fixed up with all these goodies.....Black plastics with new monster energy graphics, tall seat and cover, two brothers blue clamp, [...]","$1,700",2009,Charlotte,NC,08/07/17 1:33 am (4 days ago),Craigslist,[Link](http://www.bikefinds.com/for-sale/f77afa1b680da7f7701953d3ff93bbc3),0,0,1,0,1
KLX 110,"Klx110 adult pitbikeThis is a super clean 2009 Kawasaki klx110. It's not been ridden very much and had been sitting for awhile but recently fixed up with all these goodies.....Black plastics with new monster energy graphics, tall seat and cover, two brothers blue clamp, [...]","$1,700",2009,Charlotte,NC,08/07/17 1:33 am (4 days ago),Craigslist,[Link](http://www.bikefinds.com/for-sale/f77afa1b680da7f7701953d3ff93bbc3),0,0,1,0,1
CRF150R,"2008 crf150r2008 crf150r, new sprocket,chain,grips and much more. Almost everything on the bike is new. Runs amazing, starts 1 or 2 kick. Clean inside out.","$2,500",2008,Davie fl,FL,08/09/17 4:41 pm (2 days ago),Craigslist,[Link](http://www.bikefinds.com/for-sale/f7a171b1e628f085c16fa8cd130ba0ba),0,0,1,1,0
CRF150R,"2008 crf150r2008 crf150r, new sprocket,chain,grips and much more. Almost everything on the bike is new. Runs amazing, starts 1 or 2 kick. Clean inside out.","$2,500",2008,Davie fl,FL,08/09/17 4:41 pm (2 days ago),Craigslist,[Link](http://www.bikefinds.com/for-sale/f7a171b1e628f085c16fa8cd130ba0ba),0,0,1,1,0
CRF50,Crf50 pitbike NEW EVERYTHINGI'm selling a basically new pit bike It started life as a crf50r All parts have about 15 min on them Fresh top end rebuild (new piston and jug) New wheels with new Pirelli tires New protaper big bar kit New fmf exhaust New forks with stiff spr [...],$750,2015,Summerville,SC,08/10/17 3:54 pm (1 day ago),Craigslist,[Link](http://www.bikefinds.com/for-sale/f7a9336fdcb650aa8adfc40a09c3647e),0,0,1,0,0
KX85,"KX85Hi, This is a brand new Kawasaki 85 with suspension set up and ready to go. Bike is stock motor except the jets and some upgrades. Mika Metal bars ML and grips Mika bar clamp Pr2 linkage IMS pegs Please serious buyer only. Call or text 650 27 [...]","$4,500",NA,san jose west,CA,08/07/17 4:20 pm (4 days ago),Craigslist,[Link](http://www.bikefinds.com/for-sale/f7b2dda8ab851267103d435b82f2af47),0,0,1,0,0
CRF50,"2006 Honda CRF50Very good condition, all original. My son outgrew it 3 years ago and has been in storage ever since.",$750,2006,"Trout lake, wa",WA,08/10/17 1:39 pm (1 day ago),Craigslist,[Link](http://www.bikefinds.com/for-sale/f7ccb572d6d58cf119c4f94f638550aa),0,0,1,0,0
JR50,2003 Suzuki JR502003 JR50 that is not currently running. Will need a new carb. Has excellent compression and will fire up with starting fluid.,$300,2003,Garland,TX,08/09/17 10:40 pm (1 day ago),Craigslist,[Link](http://www.bikefinds.com/for-sale/f88908e9e1dd12637afcd27f4849230c),0,0,1,0,0
CRF100F,"2007 Honda CRF100F Dirt Bike2007 Honda CRF100F Four stroke Bike is practically brand new Pictures speak for themselves Original: Tires, plastics, chain, sprockets, you name it this thing is clean! Title in hand No trades Honda, Suzuki, Kawasaki, Yamaha, 70, 80, 100, 120 [...]","$1,300",2007,Andover NH,NH,08/10/17 3:01 pm (1 day ago),Craigslist,[Link](http://www.bikefinds.com/for-sale/f8baccaf7a12614e3a1e7111f8227a57),0,0,1,0,0
CRF110F,"2016 Honda CRF110Selling my 2016 CRF110 pit bike. Has some extras that make for easier adult riding. Pro Circuit Pipe Pro Taper tall bar kit BBR Shifter Heavy Springs Electric Start Asking $2,000 OBO","$2,000",2016,83RD AVE AND UNION HILLS,AZ,08/09/17 10:34 pm (1 day ago),Craigslist,[Link](http://www.bikefinds.com/for-sale/f8cd7b6fb71bcbe756c50094d5930c12),0,0,1,0,0
KX100,"2008 kawasaki Kx 100Great shape, clean title, ready to ride! 2 stroke","$1,500",2008,Everett,WA,08/08/17 2:17 am (3 days ago),Craigslist,[Link](http://www.bikefinds.com/for-sale/f8f004a2f00c3e32368020b70276934b),0,0,1,0,0
YZ85,"2010 Yamaha yz 85 (109) fastYamaha,yz 109 small wheel super mini. Rc suspension, motor and transmission all done up, fmf exhaust, boyseen reeds, renthal bars, very clean. No title","$1,400",2010,Chandler,AZ,08/07/17 8:16 pm (3 days ago),Craigslist,[Link](http://www.bikefinds.com/for-sale/f96cb950094b811fa81b2f1d3403ca46),0,0,1,1,0
YZ85,"2010 Yamaha yz 85 (109) fastYamaha,yz 109 small wheel super mini. Rc suspension, motor and transmission all done up, fmf exhaust, boyseen reeds, renthal bars, very clean. No title","$1,400",2010,Chandler,AZ,08/07/17 8:16 pm (3 days ago),Craigslist,[Link](http://www.bikefinds.com/for-sale/f96cb950094b811fa81b2f1d3403ca46),0,0,1,1,0
KTM 65,"2009 KTM 65 SX it runs and rides like new $1,200 FIRM ! ! !This is a 2009 ktm 65cc SX it looks, runs & rides like a new bike it & doesn't need a thing. This bike has a 6 speed transmission with a very easy clutch . I put new tires & breaks this spring ( there like new ) ... There's nothing bent, broke or [...]","$1,200",2009,Sterling Heights,MI,08/09/17 5:12 pm (2 days ago),Craigslist,[Link](http://www.bikefinds.com/for-sale/f9732139da644f90319c96d27e4fc056),0,0,1,0,1
KTM 200,"2009 KTM 65 SX it runs and rides like new $1,200 FIRM ! ! !This is a 2009 ktm 65cc SX it looks, runs & rides like a new bike it & doesn't need a thing. This bike has a 6 speed transmission with a very easy clutch . I put new tires & breaks this spring ( there like new ) ... There's nothing bent, broke or [...]","$1,200",2009,Sterling Heights,MI,08/09/17 5:12 pm (2 days ago),Craigslist,[Link](http://www.bikefinds.com/for-sale/f9732139da644f90319c96d27e4fc056),0,0,1,0,1
KTM 65,"2010 KTM 652010 KTM 65 Runs and Idles great, very fast bike Ready to Race and ride 12 Hrs on new crank .25 Hrs on top end (brand new, just heat cycles) 15hrs on Fork seals and oil (Race tech Oil) Always Ran Bell Ray Gear Oil, and Motul 800 2 cycle Oil Ai [...]","$1,750",2010,Calhoun,GA,08/08/17 7:54 pm (2 days ago),Craigslist,[Link](http://www.bikefinds.com/for-sale/f97bfd89d408f2bd7bed99140bdea13d),0,0,1,0,0
XR50,"2003 Honda XR 502003 Honda XR50 Second owner, have all original paper work and manuals. Runs and drives great. Starts right up first kick Fresh oil change New spark plug Carb cleaned 3 speed semi-auto (no clutch) Small enough for kids, strong enough for adul [...]",$800,2003,Coon Rapids,MN,08/10/17 9:22 pm (20 hours ago),Craigslist,[Link](http://www.bikefinds.com/for-sale/f9c99cd3fcbb9cbbf05149089be36e36),0,0,1,0,0
KTM 50,2004 KTM SENIOR ADVENTURE 502004 KTM Senior Adventure 50. My son has stepped up to a 65 and this is starting to sit more and more as he gets used to the 65. It's in rideable condition right now. It would need some work if it was going to raced. But absolutely perfect for someon [...],$750,2004,Covington,GA,08/08/17 1:02 am (3 days ago),Craigslist,[Link](http://www.bikefinds.com/for-sale/f9e20ead95581f22be19a1e613615bef),0,0,1,0,0
KLX 140,2014 Kawasaki KLX 140L LIKE NEW2014 Kawasaki KLX 140L for sale with only about 25 HOURS. I am the original owner and I am selling the bike because my son doesn't ride it much. It is like brand new as it has zero issues mechanically or electronically and never has in the past. It h [...],"$2,500",2014,"Calhoun, GA",GA,08/10/17 1:14 am (1 day ago),Craigslist,[Link](http://www.bikefinds.com/for-sale/f9f268adc71f12351d46ae224e0129fb),0,0,1,0,1
KLX 140,2014 Kawasaki KLX 140L LIKE NEW2014 Kawasaki KLX 140L for sale with only about 25 HOURS. I am the original owner and I am selling the bike because my son doesn't ride it much. It is like brand new as it has zero issues mechanically or electronically and never has in the past. It h [...],"$2,500",2014,"Calhoun, GA",GA,08/10/17 1:14 am (1 day ago),Craigslist,[Link](http://www.bikefinds.com/for-sale/f9f268adc71f12351d46ae224e0129fb),0,0,1,0,1
110cc pit bike,Honda 110 pit bikeHonda 110 pit bike it might need some breaks and it will need some back tires runs good very fast show contact info,$800,NA,Jasper,GA,08/09/17 1:09 am (2 days ago),Craigslist,[Link](http://www.bikefinds.com/for-sale/fabf035b672bc539343055e3d38eb80d),0,0,1,0,0
KX65,"1998 Kawasaki kx60selling a kx60. Clean title in hand. Running well (122psi compression). Cleaned, new fluids, all bearings freshly greased. New bars, levers, grips, seat cover and tires (not mounted). The good -posted above The bad -front, rear fenders, frame spr [...]","$1,200",1998,Alpine,CA,08/08/17 1:29 am (3 days ago),Craigslist,[Link](http://www.bikefinds.com/for-sale/faf79bf565fee7b79124441dcc4c66dd),0,0,1,0,0
JR80,"2004 Suzuki JR 80Up for sale., 2004 Suzuki JR 80, two cycle, five speed manual transmission, good brakes, good tires practically like new, no leaks, looks and runs fantastic. Was a starter bike so it got rode very lightly before kid moved on to a bigger bike. It's i [...]",$800,2004,Tomball,TX,08/10/17 4:40 pm (1 day ago),Craigslist,[Link](http://www.bikefinds.com/for-sale/fde55512460d2dec1e33b3a390b93a0b),0,0,1,0,0
125cc pit bike,"SDG 125cc pitbikeSDG Jermey McGrath DC 125cc pit bike. Has a manual hand clutch 4spd, and is real fast. Has awesome man size suspension, and disc brakes. I modified it to fit taller BMX bars correctly so you can fold em down an put it in the back of a SUV or hatchbac [...]",$450,NA,Longbeach,CA,08/08/17 4:32 am (3 days ago),Craigslist,[Link](http://www.bikefinds.com/for-sale/ff07ab2d93a25e47632228cd3d973b7b),0,0,1,0,0
YZ85,"2009 yz85Great bike, set up for trails, could easily convert into track bike, 1700 OBO, CASH ONLY! * Asv clutch lever * FMF pipe * Pro circuit silencer * ProTaper bars * Moose racing hand guards * Tusk foot pegs * Brand new top end Bike is super clean [...]","$1,700",2009,Lihue,HI,08/10/17 6:23 pm (23 hours ago),Craigslist,[Link](http://www.bikefinds.com/for-sale/ff0ebd25c837d5f907d6fcdad9066ca5),0,0,1,1,0
YZ85,"2009 yz85Great bike, set up for trails, could easily convert into track bike, 1700 OBO, CASH ONLY! * Asv clutch lever * FMF pipe * Pro circuit silencer * ProTaper bars * Moose racing hand guards * Tusk foot pegs * Brand new top end Bike is super clean [...]","$1,700",2009,Lihue,HI,08/10/17 6:23 pm (23 hours ago),Craigslist,[Link](http://www.bikefinds.com/for-sale/ff0ebd25c837d5f907d6fcdad9066ca5),0,0,1,1,0
KX85,2009 kx852009 kx85 monster edition Factory connection suspension & rear shock Vforce 3 reeds Pro taper grips Renthall bars New front and wear tires Green hubs TXT ONLY show contact info,"$1,300",2009,Franklin,MA,08/10/17 2:59 am (1 day ago),Craigslist,[Link](http://www.bikefinds.com/for-sale/ff28954eeccb874dc8cec1df6106d817),0,0,1,0,0
KTM 50,"06 KTM 50sx Pro Senior Liquid cooled KTM 502006 KTM 50sx Pro Senior Liquid cooled. New Piston and Rings New Chain 90% on the tires and sprockets. Starts first kick, needs nothing.",$900,2006,Enterprise,GA,08/07/17 1:17 am (4 days ago),Craigslist,[Link](http://www.bikefinds.com/for-sale/ff2b6a1a69495fbd6f23f07de797bae9),0,0,1,0,0
KLX 140,GREAT CONDITION KLX 140LGreat condition 2009 monster special edition KLX 140 L. Runs great and electric start. Perfect for a pit bike trail bike or even just a beginner bike. Asking 1200. Starts runs and idles like new. New monster green grips. Slightly used rear tire. Bike [...],"$1,200",2009,Little elm,TX,08/08/17 4:15 pm (3 days ago),Craigslist,[Link](http://www.bikefinds.com/for-sale/ff421e4e9f6741cb4a6f554abbff57ed),0,0,1,0,1
KLX 140,GREAT CONDITION KLX 140LGreat condition 2009 monster special edition KLX 140 L. Runs great and electric start. Perfect for a pit bike trail bike or even just a beginner bike. Asking 1200. Starts runs and idles like new. New monster green grips. Slightly used rear tire. Bike [...],"$1,200",2009,Little elm,TX,08/08/17 4:15 pm (3 days ago),Craigslist,[Link](http://www.bikefinds.com/for-sale/ff421e4e9f6741cb4a6f554abbff57ed),0,0,1,0,1
CRF100F,"2006 CRF100 120cc kit, T4 exhaust, BBR Triple clampsRuns great, in excellent shape. Low hours, was my sons, hasn't ridden it in 4 years. Good bike for small person (kid or adult), feet can easily touch the ground and has a little more umph than a stock 100cc. Hardly used, in great condition. Add on [...]","$1,500",2006,Carlsbad,CA,08/10/17 10:02 pm (19 hours ago),Craigslist,[Link](http://www.bikefinds.com/for-sale/ff79c12576812fb4cea0730c51d172f2),0,0,1,0,0
YZ85,Yz 85Fmf full system New motor Suspension all brand new New chain and sprockets New tires New plastics Gytr Clutch cover Clean title,"$1,550",NA,Burbank,CA,08/07/17 5:46 am (4 days ago),Craigslist,[Link](http://www.bikefinds.com/for-sale/ff894c0095dc8125028af42d5b1944de),0,0,1,1,0
YZ85,Yz 85Fmf full system New motor Suspension all brand new New chain and sprockets New tires New plastics Gytr Clutch cover Clean title,"$1,550",NA,Burbank,CA,08/07/17 5:46 am (4 days ago),Craigslist,[Link](http://www.bikefinds.com/for-sale/ff894c0095dc8125028af42d5b1944de),0,0,1,1,0
KTM 85,"2016 KTM 85 SXGreat condition KTM 85SX with big wheel set. 19"" front and 16"" rear (DID-Dirtstar Rims - Stock Hubs). The cylinder was just redone by powerseal - a matched Wiseco piston installed - power valve serviced and set. The top end has less than an hour on it. Well maintained and never beaten. Bike was for trail riding and some youth hare scrambles. Bike features: New plastics New gripper seat by Seat Concepts FMF Pipe with FMF ""shorty"" silencer P-3 Carbon Pipe guard. Skid plate Enduro Engineering …","$4,800",2016,Bangor,PA,08/11/17 12:04 pm (5 hours ago),Cycle Trader,[Link](http://www.bikefinds.com/for-sale/t122586153),0,0,1,1,0
KTM 85,"2016 KTM 85 SXGreat condition KTM 85SX with big wheel set. 19"" front and 16"" rear (DID-Dirtstar Rims - Stock Hubs). The cylinder was just redone by powerseal - a matched Wiseco piston installed - power valve serviced and set. The top end has less than an hour on it. Well maintained and never beaten. Bike was for trail riding and some youth hare scrambles. Bike features: New plastics New gripper seat by Seat Concepts FMF Pipe with FMF ""shorty"" silencer P-3 Carbon Pipe guard. Skid plate Enduro Engineering …","$4,800",2016,Bangor,PA,08/11/17 12:04 pm (5 hours ago),Cycle Trader,[Link](http://www.bikefinds.com/for-sale/t122586153),0,0,1,1,0
TTR 50,"2015 Yamaha TT-R502015 Yamaha TTR-50 Like New My son has outgrew this and moved up to a bigger bike. This Yamaha was purchased new in 2015. This is the perfect beginners bike. Its a 3 speed but they dont have to worry about a clutch. It is electric start but will also roll start. Everything works as it should and maintenance has been done regularly. You wont find a nicer TTR-50. The decals can be easily removed. This bike new is around $1800. Im asking $1,000 Price is firm","$1,000",2015,Springfield,TN,07/17/17 12:00 am (25 days ago),Cycle Trader,[Link](http://www.bikefinds.com/for-sale/t122650272),0,0,1,0,0
CRF50,2012 Honda CRF 502012 Honda CRF50 rear tire needs air other than that it runs great and is in great condition .,"$1,000",2012,Colorado Springs,CO,07/24/17 12:00 am (18 days ago),Cycle Trader,[Link](http://www.bikefinds.com/for-sale/t122724054),0,0,1,0,0
CRF70F,2011 Honda CRF 70FVery low time and second owner serviced a Honda of Wilminginon.,"$1,300",2011,Hampstead,NC,07/24/17 12:00 am (18 days ago),Cycle Trader,[Link](http://www.bikefinds.com/for-sale/t122729344),0,0,1,0,0
KTM 85,2014 KTM 85 SX2014 KTM SX. 30 hours. Garage kept and well mainitained. Never raced. $3200 OBO,"$3,200",2014,Friendswood,TX,07/25/17 12:00 am (17 days ago),Cycle Trader,[Link](http://www.bikefinds.com/for-sale/t122734417),0,0,1,1,0
KTM 85,2014 KTM 85 SX2014 KTM SX. 30 hours. Garage kept and well mainitained. Never raced. $3200 OBO,"$3,200",2014,Friendswood,TX,07/25/17 12:00 am (17 days ago),Cycle Trader,[Link](http://www.bikefinds.com/for-sale/t122734417),0,0,1,1,0
KTM 65,"2003 KTM 65 SX2003 KTM 65 SX. Bike is in great condition, and runs perfect. Ready to ride. Text me at, 407-844-2851","$1,300",2003,Winter Springs,FL,07/26/17 12:00 am (16 days ago),Cycle Trader,[Link](http://www.bikefinds.com/for-sale/t122743559),0,0,1,0,0
